Codi,Data(TU),Hora(TU),Lat(°),Lon(°),Prof.(km),Mag,Tipus Mag,Regió,Àrea,Font,Codi
82400,2020-06-11,09:02:43.9,41.79 N,2.75 E,10,0.3,Ml,Selva,Local,ICGC,82400
82399,2020-06-11,04:27:42.3,42.68 N,2.33 E,4,0.3,Ml,Pyrénées-Orientales,Local,ICGC,82399
82390,2020-06-10,22:11:21.0,42.25 N,2.35 E,19,0.1,Ml,Ripollès,Local,ICGC,82390
82389,2020-06-10,22:07:52.5,42.32 N,2.44 E,13,0.1,Ml,Ripollès,Local,ICGC,82389
82386,2020-06-10,18:12:05.2,42.58 N,3.14 E,3,1.4,Ml,Costa Pyrénées-Orientales,Local,ICGC,82386
82384,2020-06-10,17:37:00.4,40.98 N,1.25 E,9,1.6,Ml,Costa Tarragonès,Local,ICGC,82384
82380,2020-06-09,16:43:12.2,42.88 N,0.23 E,0,0.6,Ml,Hautes-Pyrénées,Local,ICGC,82380
82366,2020-06-08,08:33:21.4,42.88 N,0.23 E,2,0.6,Ml,Hautes-Pyrénées,Local,ICGC,82366
82364,2020-06-08,06:21:26.0,42.91 N,0.24 E,2,0.8,Ml,Hautes-Pyrénées,Local,ICGC,82364
82350,2020-06-07,06:50:38.1,42.58 N,3.15 E,0,1.2,Ml,Costa Pyrénées-Orientales,Local,ICGC,82350
82347,2020-06-07,02:23:47.7,42.56 N,0.63 E,1,0.8,Ml,Huesca,Local,ICGC,82347
82331,2020-06-06,08:19:40.7,42.32 N,1.69 E,6,0.4,Ml,Cerdanya,Local,ICGC,82331
82328,2020-06-06,02:31:40.6,41.80 N,2.79 E,13,0.3,Ml,Selva,Local,ICGC,82328
82312,2020-06-05,01:37:06.7,41.85 N,2.64 E,10,0.6,Ml,Selva,Local,ICGC,82312
82311,2020-06-05,01:06:05.2,42.34 N,1.40 E,5,-0.2,Ml,Alt Urgell,Local,ICGC,82311
82310,2020-06-05,00:16:26.7,41.84 N,2.77 E,10,0.4,Ml,Selva,Local,ICGC,82310
82300,2020-06-04,18:56:52.2,42.50 N,1.00 E,15,-0.6,Ml,Pallars Jussà,Local,ICGC,82300
82299,2020-06-04,18:42:29.5,41.83 N,2.77 E,16,0.3,Ml,Selva,Local,ICGC,82299
82298,2020-06-04,18:27:11.7,41.02 N,1.28 E,19,1.1,Ml,Costa Tarragonès,Local,ICGC,82298
82277,2020-06-03,13:00:03.0,42.51 N,3.14 E,5,1.8,Ml,Costa Pyrénées-Orientales,Local,ICGC,82277
82266,2020-06-03,00:24:31.6,42.89 N,0.24 E,4,1.3,Ml,Hautes-Pyrénées,Local,ICGC,82266
82265,2020-06-02,16:18:59.2,42.92 N,0.72 E,0,0.2,Ml,Haute-Garonne,Local,ICGC,82265
82255,2020-06-01,21:08:58.8,42.57 N,1.35 E,7,1.8,Ml,Pallars Sobirà,Local,ICGC,82255
82245,2020-06-01,10:19:42.6,42.35 N,1.25 E,8,-1.0,Ml,Alt Urgell,Local,ICGC,82245
82244,2020-06-01,04:16:04.2,42.21 N,2.59 E,3,0.2,Ml,Garrotxa,Local,ICGC,82244
82238,2020-05-31,22:34:17.1,42.34 N,1.43 E,1,-1.2,Ml,Alt Urgell,Local,ICGC,82238
82234,2020-05-31,16:09:53.6,42.27 N,1.28 E,0,1.2,Ml,Alt Urgell,Local,ICGC,82234
82237,2020-05-31,11:46:49.6,42.79 N,2.27 E,7,-0.1,Ml,Aude,Local,ICGC,82237
82236,2020-05-31,07:36:19.6,42.36 N,1.21 E,8,-1.1,Ml,Alt Urgell,Local,ICGC,82236
82235,2020-05-31,03:08:59.5,42.38 N,1.23 E,2,0.2,Ml,Pallars Sobirà,Local,ICGC,82235
82221,2020-05-31,03:00:46.2,42.91 N,0.24 E,0,2.6,Ml,Hautes-Pyrénées,Local,ICGC,82221
82231,2020-05-31,02:01:40.2,41.84 N,2.78 E,5,-0.6,Ml,Selva,Local,ICGC,82231
82230,2020-05-31,01:47:06.2,41.85 N,2.76 E,6,-1.0,Ml,Selva,Local,ICGC,82230
82228,2020-05-31,01:10:00.5,41.84 N,2.78 E,4,0.1,Ml,Selva,Local,ICGC,82228
82227,2020-05-31,01:06:47.7,41.91 N,2.63 E,1,-0.9,Ml,Selva,Local,ICGC,82227
82218,2020-05-30,20:12:36.2,42.90 N,2.01 E,0,-0.1,Ml,Aude,Local,ICGC,82218
82213,2020-05-30,17:28:12.4,41.91 N,2.64 E,4,-0.3,Ml,Selva,Local,ICGC,82213
82208,2020-05-30,16:19:23.2,41.85 N,2.66 E,7,-0.2,Ml,Selva,Local,ICGC,82208
82204,2020-05-30,16:08:03.1,41.86 N,2.66 E,2,1.0,Ml,Selva,Local,ICGC,82204
82207,2020-05-30,16:00:38.3,41.88 N,2.65 E,5,-0.5,Ml,Selva,Local,ICGC,82207
82206,2020-05-30,15:52:55.8,41.87 N,2.65 E,10,0.1,Ml,Selva,Local,ICGC,82206
82212,2020-05-30,15:37:14.2,41.88 N,2.65 E,13,0.1,Ml,Selva,Local,ICGC,82212
82211,2020-05-30,15:26:56.7,41.88 N,2.65 E,8,0.2,Ml,Selva,Local,ICGC,82211
82210,2020-05-30,15:25:25.6,41.85 N,2.66 E,9,0.5,Ml,Selva,Local,ICGC,82210
82205,2020-05-30,12:23:43.2,41.93 N,2.75 E,0,-0.2,Ml,Gironès,Local,ICGC,82205
82226,2020-05-30,02:22:01.4,41.83 N,2.67 E,5,-0.3,Ml,Selva,Local,ICGC,82226
82202,2020-05-29,10:30:34.7,42.35 N,1.28 E,5,-0.6,Ml,Alt Urgell,Local,ICGC,82202
82199,2020-05-29,05:08:52.3,42.63 N,0.77 E,11,-0.1,Ml,Val d'Aran,Local,ICGC,82199
82198,2020-05-29,03:00:37.7,42.33 N,1.30 E,5,-0.9,Ml,Alt Urgell,Local,ICGC,82198
82197,2020-05-29,01:15:37.3,42.67 N,2.02 E,5,0.1,Ml,Ariège,Local,ICGC,82197
82196,2020-05-28,23:14:14.9,42.34 N,1.21 E,5,-1.0,Ml,Alt Urgell,Local,ICGC,82196
82195,2020-05-28,21:38:59.7,41.86 N,2.66 E,2,0.1,Ml,Selva,Local,ICGC,82195
82193,2020-05-28,21:37:18.7,41.85 N,2.66 E,5,0.2,Ml,Selva,Local,ICGC,82193
82190,2020-05-28,18:45:59.9,41.92 N,2.64 E,11,-0.4,Ml,Selva,Local,ICGC,82190
82189,2020-05-28,18:44:37.9,41.92 N,2.63 E,10,-0.3,Ml,Selva,Local,ICGC,82189
82181,2020-05-28,18:04:46.6,42.79 N,1.56 E,13,0.3,Ml,Ariège,Local,ICGC,82181
82180,2020-05-28,04:12:39.7,42.31 N,1.28 E,8,-0.3,Ml,Alt Urgell,Local,ICGC,82180
82179,2020-05-28,02:29:24.5,42.70 N,2.21 E,1,0.2,Ml,Aude,Local,ICGC,82179
82178,2020-05-28,01:02:46.1,42.00 N,1.74 E,28,0.2,Ml,Berguedà,Local,ICGC,82178
82176,2020-05-27,20:43:02.9,41.24 N,0.59 E,6,0.7,Ml,Ribera d'Ebre,Local,ICGC,82176
82175,2020-05-27,20:38:54.2,42.33 N,1.86 E,11,0.2,Ml,Cerdanya,Local,ICGC,82175
82169,2020-05-27,17:07:28.2,42.93 N,2.27 E,8,1.9,Ml,Aude,Local,ICGC,82169
82163,2020-05-27,04:54:22.0,41.84 N,2.75 E,4,0.0,Ml,Selva,Local,ICGC,82163
82162,2020-05-27,01:49:12.7,42.61 N,1.26 E,16,-0.8,Ml,Pallars Sobirà,Local,ICGC,82162
82161,2020-05-27,01:48:45.9,41.95 N,2.85 E,0,-0.2,Ml,Gironès,Local,ICGC,82161
82158,2020-05-26,21:13:15.5,41.75 N,2.43 E,3,1.2,Ml,Vallès Oriental,Local,ICGC,82158
82160,2020-05-26,19:34:38.5,42.30 N,1.78 E,1,-0.6,Ml,Cerdanya,Local,ICGC,82160
82150,2020-05-26,11:32:02.3,42.31 N,1.87 E,15,0.0,Ml,Berguedà,Local,ICGC,82150
82149,2020-05-26,11:31:50.6,42.34 N,1.87 E,19,0.0,Ml,Cerdanya,Local,ICGC,82149
82144,2020-05-26,11:07:29.6,42.31 N,1.85 E,7,1.7,Ml,Cerdanya,Local,ICGC,82144
82140,2020-05-26,11:04:21.4,42.31 N,1.85 E,7,1.2,Ml,Cerdanya,Local,ICGC,82140
82365,2020-05-26,10:39:18.5,42.31 N,1.85 E,1,0.4,Ml,Berguedà,Local,ICGC,82365
82148,2020-05-26,10:39:13.7,42.31 N,1.85 E,0,0.4,Ml,Berguedà,Local,ICGC,82148
82168,2020-05-26,10:36:07.6,42.36 N,1.94 E,5,-0.1,Ml,Cerdanya,Local,ICGC,82168
82147,2020-05-26,10:36:04.7,42.37 N,1.90 E,4,-0.3,Ml,Cerdanya,Local,ICGC,82147
82167,2020-05-26,10:35:38.2,42.36 N,1.87 E,18,0.7,Ml,Cerdanya,Local,ICGC,82167
82138,2020-05-26,10:35:34.6,42.32 N,1.85 E,8,0.8,Ml,Cerdanya,Local,ICGC,82138
82141,2020-05-26,02:43:47.2,41.87 N,2.65 E,9,-0.1,Ml,Selva,Local,ICGC,82141
82133,2020-05-25,21:07:59.3,41.91 N,2.61 E,5,-0.2,Ml,Selva,Local,ICGC,82133
82130,2020-05-25,16:30:32.8,41.50 N,3.27 E,10,0.9,Ml,Mar Mediterrània - Menorca,Local,ICGC,82130
82129,2020-05-25,15:00:51.7,41.85 N,2.66 E,3,0.4,Ml,Selva,Local,ICGC,82129
82128,2020-05-25,14:44:29.7,41.84 N,2.67 E,14,0.2,Ml,Selva,Local,ICGC,82128
82121,2020-05-25,14:29:58.1,41.85 N,2.67 E,3,1.2,Ml,Selva,Local,ICGC,82121
82127,2020-05-25,14:06:26.2,41.85 N,2.66 E,8,0.0,Ml,Selva,Local,ICGC,82127
82126,2020-05-25,13:58:50.1,41.85 N,2.66 E,3,0.2,Ml,Selva,Local,ICGC,82126
82118,2020-05-25,13:31:28.8,41.85 N,2.66 E,2,1.3,Ml,Selva,Local,ICGC,82118
82125,2020-05-25,13:16:23.3,41.86 N,2.66 E,2,0.3,Ml,Selva,Local,ICGC,82125
82124,2020-05-25,13:15:41.6,41.85 N,2.66 E,5,0.5,Ml,Selva,Local,ICGC,82124
82134,2020-05-25,10:22:05.2,40.89 N,1.91 E,4,1.2,Ml,Mar Mediterrània - Balears,Local,ICGC,82134
82112,2020-05-24,19:46:46.7,41.78 N,2.75 E,11,0.5,Ml,Selva,Local,ICGC,82112
82106,2020-05-24,11:09:50.1,41.81 N,2.73 E,18,0.4,Ml,Selva,Local,ICGC,82106
82105,2020-05-24,01:22:38.6,41.79 N,3.00 E,6,0.4,Ml,Baix Empordà,Local,ICGC,82105
82104,2020-05-23,22:05:36.5,41.98 N,2.58 E,5,0.1,Ml,Selva,Local,ICGC,82104
82103,2020-05-23,21:49:04.5,41.84 N,2.86 E,9,0.4,Ml,Selva,Local,ICGC,82103
82102,2020-05-23,19:52:16.1,42.60 N,0.90 E,12,-0.2,Ml,Alta Ribagorça,Local,ICGC,82102
82096,2020-05-23,09:58:50.1,41.81 N,2.75 E,5,0.3,Ml,Selva,Local,ICGC,82096
82095,2020-05-23,02:53:32.0,41.86 N,2.65 E,9,0.1,Ml,Selva,Local,ICGC,82095
82090,2020-05-22,07:21:36.1,41.91 N,2.63 E,10,0.1,Ml,Selva,Local,ICGC,82090
82089,2020-05-22,04:10:59.8,41.85 N,2.63 E,9,-0.0,Ml,Selva,Local,ICGC,82089
82088,2020-05-22,02:25:36.5,41.84 N,2.66 E,2,0.4,Ml,Selva,Local,ICGC,82088
82087,2020-05-22,01:31:57.0,41.83 N,2.66 E,5,-0.1,Ml,Selva,Local,ICGC,82087
82086,2020-05-22,00:57:38.1,41.83 N,2.67 E,5,0.2,Ml,Selva,Local,ICGC,82086
82079,2020-05-21,17:20:36.5,41.87 N,2.76 E,4,-0.4,Ml,Selva,Local,ICGC,82079
82078,2020-05-21,15:39:51.7,41.91 N,2.63 E,4,-0.1,Ml,Selva,Local,ICGC,82078
82076,2020-05-20,22:07:38.5,41.84 N,2.67 E,5,-0.1,Ml,Selva,Local,ICGC,82076
82069,2020-05-20,05:10:38.4,42.72 N,1.89 E,9,0.3,Ml,Ariège,Local,ICGC,82069
82057,2020-05-19,12:06:55.0,41.84 N,2.67 E,9,0.3,Ml,Selva,Local,ICGC,82057
82045,2020-05-18,15:26:09.2,42.83 N,2.43 E,12,0.5,Ml,Pyrénées-Orientales,Local,ICGC,82045
82037,2020-05-18,14:34:32.2,41.84 N,2.66 E,13,1.2,Ml,Selva,Local,ICGC,82037
82032,2020-05-18,14:23:28.8,41.85 N,2.66 E,5,1.0,Ml,Selva,Local,ICGC,82032
82044,2020-05-18,14:22:47.4,41.87 N,2.65 E,8,0.4,Ml,Selva,Local,ICGC,82044
82031,2020-05-18,14:18:34.9,41.84 N,2.66 E,14,1.0,Ml,Selva,Local,ICGC,82031
82028,2020-05-18,07:40:32.4,42.86 N,0.22 E,1,0.5,Ml,Hautes-Pyrénées,Local,ICGC,82028
82025,2020-05-18,04:14:55.2,42.42 N,1.37 E,2,-0.8,Ml,Alt Urgell,Local,ICGC,82025
82026,2020-05-18,02:58:06.2,40.91 N,0.59 E,2,0.4,Ml,Baix Ebre,Local,ICGC,82026
82022,2020-05-18,01:07:55.0,41.83 N,2.67 E,17,0.2,Ml,Selva,Local,ICGC,82022
82021,2020-05-18,00:57:48.9,42.77 N,2.44 E,3,0.7,Ml,Pyrénées-Orientales,Local,ICGC,82021
82020,2020-05-17,17:09:31.7,41.85 N,2.71 E,4,-0.0,Ml,Selva,Local,ICGC,82020
82019,2020-05-16,18:34:28.4,42.61 N,0.77 E,4,0.7,Ml,Alta Ribagorça,Local,ICGC,82019
82018,2020-05-16,12:09:16.1,40.95 N,0.58 E,21,0.8,Ml,Baix Ebre,Local,ICGC,82018
82014,2020-05-16,11:04:39.6,41.88 N,2.65 E,15,0.2,Ml,Selva,Local,ICGC,82014
81997,2020-05-16,05:38:17.6,41.23 N,0.61 E,17,1.2,Ml,Ribera d'Ebre,Local,ICGC,81997
82013,2020-05-16,04:32:40.8,41.83 N,2.66 E,5,0.2,Ml,Selva,Local,ICGC,82013
82012,2020-05-16,04:01:28.6,41.84 N,2.67 E,6,0.5,Ml,Selva,Local,ICGC,82012
82011,2020-05-16,04:00:59.4,41.85 N,2.66 E,5,0.5,Ml,Selva,Local,ICGC,82011
81995,2020-05-16,03:37:18.4,41.22 N,0.60 E,15,1.8,Ml,Ribera d'Ebre,Local,ICGC,81995
82010,2020-05-16,01:25:58.4,42.23 N,1.81 E,9,-0.3,Ml,Berguedà,Local,ICGC,82010
81993,2020-05-15,05:58:09.0,41.85 N,2.66 E,10,0.0,Ml,Selva,Local,ICGC,81993
81992,2020-05-15,05:57:43.0,41.87 N,2.66 E,5,0.4,Ml,Selva,Local,ICGC,81992
81981,2020-05-15,05:45:24.0,41.84 N,2.65 E,12,1.1,Ml,Selva,Local,ICGC,81981
81991,2020-05-15,02:58:54.4,41.85 N,2.66 E,0,0.0,Ml,Selva,Local,ICGC,81991
81990,2020-05-15,01:37:21.9,42.45 N,1.80 E,3,-0.1,Ml,Cerdanya,Local,ICGC,81990
81980,2020-05-15,01:30:52.6,41.86 N,2.64 E,13,1.0,Ml,Selva,Local,ICGC,81980
81977,2020-05-15,00:53:39.2,40.96 N,0.61 E,10,2.3,Ml,Ribera d'Ebre,Local,ICGC,81977
81974,2020-05-14,23:58:50.2,42.63 N,0.58 E,8,0.8,Ml,Huesca,Local,ICGC,81974
81989,2020-05-14,17:42:53.5,41.84 N,2.66 E,4,-0.2,Ml,Selva,Local,ICGC,81989
81968,2020-05-14,11:43:31.6,41.88 N,2.63 E,7,-0.7,Ml,Selva,Local,ICGC,81968
81965,2020-05-14,05:50:09.7,41.87 N,2.66 E,12,0.0,Ml,Selva,Local,ICGC,81965
81964,2020-05-14,05:40:13.9,41.85 N,2.64 E,5,0.3,Ml,Selva,Local,ICGC,81964
81963,2020-05-14,05:25:00.7,41.83 N,2.65 E,18,0.3,Ml,Selva,Local,ICGC,81963
81962,2020-05-14,04:22:03.2,42.27 N,1.54 E,0,-0.2,Ml,Alt Urgell,Local,ICGC,81962
81959,2020-05-13,23:54:37.6,42.20 N,1.33 E,3,-0.0,Ml,Alt Urgell,Local,ICGC,81959
81960,2020-05-13,22:41:30.0,42.77 N,2.40 E,8,0.3,Ml,Pyrénées-Orientales,Local,ICGC,81960
81953,2020-05-13,11:12:31.9,42.28 N,1.35 E,3,-0.2,Ml,Alt Urgell,Local,ICGC,81953
81952,2020-05-13,07:42:20.2,42.61 N,0.93 E,10,-0.2,Ml,Val d'Aran,Local,ICGC,81952
81951,2020-05-13,04:08:45.3,42.45 N,1.93 E,11,0.0,Ml,Pyrénées-Orientales,Local,ICGC,81951
81943,2020-05-12,15:43:01.6,41.85 N,2.64 E,9,0.3,Ml,Selva,Local,ICGC,81943
81936,2020-05-12,04:41:40.5,40.74 N,0.85 E,10,0.5,Ml,Costa Baix Ebre,Local,ICGC,81936
81935,2020-05-12,02:34:08.1,41.83 N,2.66 E,4,1.0,Ml,Selva,Local,ICGC,81935
81929,2020-05-11,23:40:10.9,42.34 N,1.41 E,6,0.7,Ml,Alt Urgell,Local,ICGC,81929
81934,2020-05-11,23:39:17.8,42.31 N,1.44 E,11,-0.6,Ml,Alt Urgell,Local,ICGC,81934
81933,2020-05-11,22:42:36.0,41.98 N,2.60 E,4,0.2,Ml,Selva,Local,ICGC,81933
81932,2020-05-11,20:39:13.1,42.33 N,1.41 E,0,-0.4,Ml,Alt Urgell,Local,ICGC,81932
81931,2020-05-11,20:19:30.5,41.87 N,2.64 E,9,0.4,Ml,Selva,Local,ICGC,81931
81930,2020-05-11,20:15:31.1,41.83 N,2.65 E,4,0.1,Ml,Selva,Local,ICGC,81930
81925,2020-05-11,18:10:03.3,42.32 N,1.45 E,5,0.1,Ml,Alt Urgell,Local,ICGC,81925
81940,2020-05-11,17:58:03.1,42.28 N,1.50 E,1,-1.0,Ml,Alt Urgell,Local,ICGC,81940
81924,2020-05-11,16:55:07.5,41.90 N,2.63 E,9,0.4,Ml,Selva,Local,ICGC,81924
81921,2020-05-11,14:24:01.2,41.90 N,2.63 E,9,0.4,Ml,Selva,Local,ICGC,81921
81920,2020-05-11,05:15:07.9,41.88 N,2.64 E,6,0.6,Ml,Selva,Local,ICGC,81920
81917,2020-05-10,21:14:18.8,42.49 N,1.01 E,3,-0.2,Ml,Pallars Jussà,Local,ICGC,81917
81914,2020-05-10,13:57:23.1,42.70 N,0.49 E,5,1.4,Ml,Haute-Garonne,Local,ICGC,81914
81911,2020-05-10,13:55:44.1,42.70 N,0.48 E,1,1.0,Ml,Huesca,Local,ICGC,81911
81908,2020-05-10,13:17:11.6,41.86 N,2.67 E,14,-0.0,Ml,Selva,Local,ICGC,81908
81902,2020-05-10,08:37:55.7,42.73 N,0.51 E,5,1.7,Ml,Haute-Garonne,Local,ICGC,81902
81907,2020-05-10,08:14:52.1,42.80 N,2.55 E,4,0.8,Ml,Pyrénées-Orientales,Local,ICGC,81907
81916,2020-05-10,07:46:36.8,42.71 N,0.48 E,0,-0.3,Ml,Haute-Garonne,Local,ICGC,81916
81915,2020-05-10,07:43:57.7,42.71 N,0.50 E,7,0.7,Ml,Haute-Garonne,Local,ICGC,81915
81895,2020-05-10,07:43:10.8,42.69 N,0.49 E,5,1.4,Ml,Huesca,Local,ICGC,81895
81893,2020-05-10,07:20:05.5,42.69 N,0.49 E,5,2.2,Ml,Huesca,Local,ICGC,81893
81906,2020-05-10,05:27:58.2,42.26 N,1.57 E,1,0.2,Ml,Alt Urgell,Local,ICGC,81906
81905,2020-05-10,04:59:39.9,41.83 N,2.65 E,11,0.4,Ml,Selva,Local,ICGC,81905
81904,2020-05-10,03:00:18.5,42.62 N,0.56 E,10,0.1,Ml,Huesca,Local,ICGC,81904
81903,2020-05-10,00:04:08.7,42.70 N,0.91 E,13,0.1,Ml,Val d'Aran,Local,ICGC,81903
81890,2020-05-09,21:37:21.5,42.95 N,0.32 E,7,0.7,Ml,Hautes-Pyrénées,Local,ICGC,81890
81889,2020-05-09,18:53:31.1,41.82 N,2.66 E,13,0.6,Ml,Selva,Local,ICGC,81889
81888,2020-05-09,18:34:27.1,41.86 N,2.64 E,11,0.1,Ml,Selva,Local,ICGC,81888
81923,2020-05-09,12:56:18.6,42.27 N,2.38 E,1,0.4,Ml,Ripollès,Local,ICGC,81923
81922,2020-05-09,12:07:37.8,42.87 N,0.42 E,11,0.5,Ml,Hautes-Pyrénées,Local,ICGC,81922
81880,2020-05-09,08:14:00.9,41.85 N,2.64 E,9,0.4,Ml,Selva,Local,ICGC,81880
81878,2020-05-09,04:04:18.1,41.86 N,2.64 E,6,0.5,Ml,Selva,Local,ICGC,81878
81877,2020-05-09,03:07:08.0,41.82 N,2.66 E,13,0.4,Ml,Selva,Local,ICGC,81877
81876,2020-05-09,02:59:43.9,42.00 N,2.58 E,7,-0.1,Ml,Selva,Local,ICGC,81876
81875,2020-05-09,02:46:07.9,42.33 N,1.42 E,2,-0.1,Ml,Alt Urgell,Local,ICGC,81875
81874,2020-05-09,02:42:36.6,41.82 N,2.66 E,9,0.4,Ml,Selva,Local,ICGC,81874
81873,2020-05-09,00:35:01.1,41.83 N,2.66 E,4,-0.1,Ml,Selva,Local,ICGC,81873
81872,2020-05-09,00:16:00.3,41.88 N,2.63 E,4,0.1,Ml,Selva,Local,ICGC,81872
81867,2020-05-08,23:51:54.0,41.84 N,2.66 E,6,-0.5,Ml,Selva,Local,ICGC,81867
81864,2020-05-08,21:48:54.7,41.85 N,2.65 E,4,1.0,Ml,Selva,Local,ICGC,81864
81866,2020-05-08,21:34:05.9,41.86 N,2.65 E,0,0.3,Ml,Selva,Local,ICGC,81866
81859,2020-05-08,17:51:13.9,41.86 N,2.64 E,5,0.3,Ml,Selva,Local,ICGC,81859
81858,2020-05-08,16:40:02.6,41.93 N,2.62 E,13,-0.6,Ml,Selva,Local,ICGC,81858
81857,2020-05-08,16:17:06.7,41.92 N,2.60 E,4,-0.1,Ml,Selva,Local,ICGC,81857
81856,2020-05-08,16:05:45.1,41.87 N,2.64 E,6,0.3,Ml,Selva,Local,ICGC,81856
81855,2020-05-08,15:23:13.6,41.84 N,2.65 E,4,0.6,Ml,Selva,Local,ICGC,81855
81854,2020-05-08,14:28:06.1,41.92 N,2.63 E,5,0.1,Ml,Selva,Local,ICGC,81854
81853,2020-05-08,14:12:06.2,41.84 N,2.66 E,5,0.5,Ml,Selva,Local,ICGC,81853
81852,2020-05-08,14:02:53.7,41.85 N,2.64 E,7,0.3,Ml,Selva,Local,ICGC,81852
81851,2020-05-08,13:51:43.4,41.85 N,2.65 E,7,0.1,Ml,Selva,Local,ICGC,81851
81850,2020-05-08,13:40:20.3,41.85 N,2.65 E,13,0.4,Ml,Selva,Local,ICGC,81850
81841,2020-05-08,13:22:09.5,41.85 N,2.65 E,2,0.9,Ml,Selva,Local,ICGC,81841
81849,2020-05-08,13:21:40.9,41.84 N,2.65 E,1,0.2,Ml,Selva,Local,ICGC,81849
81848,2020-05-08,13:16:11.4,41.84 N,2.65 E,12,0.2,Ml,Selva,Local,ICGC,81848
81847,2020-05-08,13:10:34.5,41.93 N,2.60 E,5,-0.5,Ml,Selva,Local,ICGC,81847
81846,2020-05-08,13:09:17.4,41.87 N,2.64 E,15,0.0,Ml,Selva,Local,ICGC,81846
81845,2020-05-08,13:08:05.8,41.83 N,2.66 E,7,0.6,Ml,Selva,Local,ICGC,81845
81844,2020-05-08,12:59:38.0,41.84 N,2.65 E,8,0.3,Ml,Selva,Local,ICGC,81844
81843,2020-05-08,12:57:16.8,41.88 N,2.64 E,0,0.0,Ml,Selva,Local,ICGC,81843
81840,2020-05-08,12:47:45.2,41.84 N,2.65 E,4,3.7,Ml,Selva,Local,ICGC,81840
81837,2020-05-08,08:49:21.6,42.41 N,2.77 E,10,0.3,Ml,Alt Empordà,Local,ICGC,81837
81835,2020-05-08,04:49:07.6,41.74 N,2.45 E,12,1.3,Ml,Vallès Oriental,Local,ICGC,81835
81836,2020-05-08,02:01:20.4,42.99 N,0.17 E,2,0.6,Ml,Hautes-Pyrénées,Local,ICGC,81836
81828,2020-05-07,19:55:31.1,41.96 N,0.64 E,0,0.5,Ml,Noguera,Local,ICGC,81828
81823,2020-05-07,17:01:55.6,42.45 N,0.55 E,10,0.8,Ml,Huesca,Local,ICGC,81823
81883,2020-05-07,09:05:26.0,42.31 N,1.43 E,13,-0.1,Ml,Alt Urgell,Local,ICGC,81883
81816,2020-05-07,01:56:19.7,41.27 N,1.43 E,9,0.6,Ml,Baix Penedès,Local,ICGC,81816
81815,2020-05-07,00:03:31.6,42.42 N,1.29 E,6,-1.0,Ml,Alt Urgell,Local,ICGC,81815
81814,2020-05-06,23:26:13.4,42.29 N,1.79 E,10,0.2,Ml,Berguedà,Local,ICGC,81814
81804,2020-05-05,11:52:17.3,42.36 N,1.30 E,4,-0.7,Ml,Alt Urgell,Local,ICGC,81804
81803,2020-05-05,06:28:26.8,41.81 N,2.63 E,14,0.5,Ml,Selva,Local,ICGC,81803
81802,2020-05-05,04:00:03.0,41.89 N,2.62 E,12,0.2,Ml,Selva,Local,ICGC,81802
81801,2020-05-05,02:57:23.3,41.37 N,3.12 E,29,0.7,Ml,Mar Mediterrània - Menorca,Local,ICGC,81801
81800,2020-05-04,23:42:40.1,41.88 N,2.83 E,10,0.1,Ml,Gironès,Local,ICGC,81800
81799,2020-05-04,20:11:27.5,42.99 N,0.19 E,6,0.6,Ml,Hautes-Pyrénées,Local,ICGC,81799
81798,2020-05-04,18:39:05.6,41.88 N,2.64 E,5,0.6,Ml,Selva,Local,ICGC,81798
81788,2020-05-04,00:06:02.9,42.34 N,2.41 E,4,-0.0,Ml,Ripollès,Local,ICGC,81788
81783,2020-05-03,15:52:27.8,42.32 N,2.41 E,9,-0.3,Ml,Ripollès,Local,ICGC,81783
81774,2020-05-02,01:05:31.3,41.80 N,2.57 E,2,0.5,Ml,Selva,Local,ICGC,81774
81768,2020-05-01,04:46:15.2,42.79 N,2.42 E,5,0.4,Ml,Pyrénées-Orientales,Local,ICGC,81768
81766,2020-04-30,23:17:46.8,42.32 N,1.35 E,2,-0.4,Ml,Alt Urgell,Local,ICGC,81766
81765,2020-04-30,23:16:37.5,42.31 N,1.34 E,6,0.0,Ml,Alt Urgell,Local,ICGC,81765
81764,2020-04-30,23:10:14.7,42.31 N,1.35 E,9,0.1,Ml,Alt Urgell,Local,ICGC,81764
81763,2020-04-30,22:47:13.9,42.59 N,0.79 E,4,0.4,Ml,Alta Ribagorça,Local,ICGC,81763
81762,2020-04-30,20:32:50.2,41.75 N,2.42 E,4,0.7,Ml,Vallès Oriental,Local,ICGC,81762
81755,2020-04-30,08:45:27.1,42.51 N,1.01 E,4,0.0,Ml,Pallars Jussà,Local,ICGC,81755
81753,2020-04-30,03:27:48.7,40.67 N,1.34 E,12,1.6,Ml,Mar Mediterrània - Balears,Local,ICGC,81753
81752,2020-04-30,01:27:11.6,42.77 N,2.13 E,8,0.8,Ml,Aude,Local,ICGC,81752
81747,2020-04-29,05:52:33.6,41.76 N,2.44 E,3,0.6,Ml,Vallès Oriental,Local,ICGC,81747
81746,2020-04-29,03:09:51.5,41.66 N,0.63 E,9,0.5,Ml,Segrià,Local,ICGC,81746
81745,2020-04-29,02:06:52.2,42.61 N,0.90 E,0,0.4,Ml,Val d'Aran,Local,ICGC,81745
81743,2020-04-28,21:41:00.1,41.74 N,2.43 E,3,0.8,Ml,Vallès Oriental,Local,ICGC,81743
